link_url,img_src,coordinates
https://www.equatorinitiative.org/2017/08/08/shashe-agroecology-school/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/80d84870b0a025d63d91f6d6c876143d-photo-2-650x415.png,-17.881077_31.049011999999948
https://www.equatorinitiative.org/2020/04/24/solution11373/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,23.684994_90.356331
https://www.equatorinitiative.org/2020/04/24/solution11428/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,4.570868_-74.297333
https://www.equatorinitiative.org/2020/04/24/solution11424/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-0.023559_37.906193
https://www.equatorinitiative.org/2020/04/24/solution11012/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,28.394857_84.124008
https://www.equatorinitiative.org/2017/07/06/sistema-atrapanieblas/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/16fd4fe234bf6f881041e49e50f77819-Atrapanieblas-1-650x415.jpg,-9.189967_-75.015152
https://www.equatorinitiative.org/2017/07/07/sistemas-agroforestales-reforestacion-talleres-y-capacitaciones/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/0979e27d4823ef2759f00e6e6e779319-Producción-de-plantas-forestales-650x415.jpg,15.8269363_-88.75300759999999
https://www.equatorinitiative.org/2017/06/05/smart-climate-agriculture/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/687f19b62f3f3b09c53ad89edda641e5-CIMG4893-Copie-650x415.jpg,31.916536083750586_-4.4112679892882625
https://www.equatorinitiative.org/2017/08/07/smokeless-stove/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/d6339640a45428c78dc8f19db9ab469a-Smokeless-stove-650x415.jpg,27.3084602_86.7740589
https://www.equatorinitiative.org/2017/06/22/socia-economic-alternative-for-fishing-community-with-decreasing-resources/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/8a7da2e6dcf8ff99d5c7661977e57963-UWCSEA2016z-650x415.jpg,-8.691295276771005_115.22711390185236
https://www.equatorinitiative.org/2017/07/10/socializacion-y-vinculacion-toma-de-decisiones-y-la-implementacion-de-unidades-de-produccion-escolar/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/ea7b886692c0a44583efe1d5e471d7bf-Huertos-Traspatio-650x415.jpg,20.0193311_-97.52388529999996
https://www.equatorinitiative.org/2020/04/24/solution11453/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-0.023559_37.906193
https://www.equatorinitiative.org/2020/04/24/solution11372/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,30.375321_69.345116
https://www.equatorinitiative.org/2020/04/24/solution11380/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,33.854721_35.862285
https://www.equatorinitiative.org/2017/08/08/solar-panel-installation/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/7586e061601a8cb2552911d97038822d-Mounting-Solar-street-light-at-Village-square-650x415.jpg,8.506962399999999_8.520172399999979
https://www.equatorinitiative.org/2017/06/15/solid-waste-was-collected-from-lakes-waters/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/58360139a708eb620d9f1e07a826a724-lakestest-650x415.jpg,-8.988127839639617_-78.65132620196533
https://www.equatorinitiative.org/2020/04/24/solution11116/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-4.038333_21.758664
https://www.equatorinitiative.org/2017/07/10/solucion-la-ruta-de-la-piangua/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/11805186344_9e0ce8cf01_k-650x415.jpg,4.0187316_-77.2565118
https://www.equatorinitiative.org/2017/07/13/solusi-berdampak-lingkungan-pesisir/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/2eabc6f7e99fb0ef685132aaeb6097a9-100_0618-650x415.jpg,3.3393677569701685_99.05792697374955
https://www.equatorinitiative.org/2017/07/13/solusi-perubahan-iklim/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/2a2ae77e5ec4ac73f747e268401af572-20140914_142656-650x415.jpg,-9.467024472364235_124.4841927095398
https://www.equatorinitiative.org/2017/07/13/solusi-perubahan-iklim-2/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/fe9e1fffcec38a8cc2b63fb5bfe24657-DSC_1425-650x415.jpg,-6.5818660196816_106.76626501534429
https://www.equatorinitiative.org/2020/04/24/solution11089/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,12.238333_-1.561593
https://www.equatorinitiative.org/2020/04/24/solution10993/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-9.189967_-75.015152
https://www.equatorinitiative.org/2017/06/19/spirulina-nutrition-project/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/bbd418adca316fa1f088803deee60132-Spirulina-bottled-650x415.jpg,-2.512366011141573_28.848323442991614
https://www.equatorinitiative.org/2017/08/03/spreading-the-reach-of-community-based-marine-management-in-png/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/c9402b4a22eaf67f130f5847c5b7d502-Workbook-discussion-Kwaraiwa-650x415.png,-10.3157027_150.4587795
https://www.equatorinitiative.org/2017/06/22/stabilization-of-steep-mountain-slopes-with-vetiver-grass-to-enable-vegetable-gardens-and-permanent-road-access/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/a919ff4ee3241086b67e8feac23cf0e4-Figure-10-Roadside-verges-protected-with-vetiver-grass-650x415.jpg,-8.6377541_115.18239740000001
https://www.equatorinitiative.org/2017/06/20/stakeholder-involvement-in-planning-and-management/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/8d033825c8ba69b4dd03b51f83041ac1-Content-Gap-farmers-collecting-plants1-650x415.jpg,18.01675144838516_-76.79685494470522
https://www.equatorinitiative.org/2017/08/03/stimulating-sustainable-farming/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/16232386705_debef1957e_k-650x415.jpg,15.414999_-61.37097600000004
https://www.equatorinitiative.org/2020/04/24/solution11041/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.369722_12.354722
https://www.equatorinitiative.org/2017/08/03/strengthening-sustainable-forest-management-and-human-health-in-southeastern-guatemala-with-clean-cookstove-technology/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/7ba87f9961b057dd912395e869274326-Utz_Che_Stove_Celebration_2016-650x415.jpg,14.3009252_-90.7881835
https://www.equatorinitiative.org/2017/06/20/super-saver-stove-sss/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/2363479089_f08f0f2033_b-650x415.jpg,9.026207399999999_7.4976045999999315
https://www.equatorinitiative.org/2017/06/21/support-activities-to-rehabilitate-the-pressure-on-the-bmu-co-management-area-including-coral-transplantations-and-alternative-livelihood-options/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/4005624899_7fcf172287_b-650x415.jpg,-4.6578924_39.36459709999997
https://www.equatorinitiative.org/2017/08/03/support-for-institutionalization-of-organized-forest-dependent-indigenous-people-for-the-sustainability/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/4910694026_953840a961_o-1-650x415.jpg,23.1204456_91.97054179999998
https://www.equatorinitiative.org/2020/04/24/solution11050/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,1.373333_32.290275
https://www.equatorinitiative.org/2017/06/07/support-to-the-rights-of-indigenous-people-of-zamboanga/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/0deaf437b2cb7015492bdf3a78501fdb-MG_2560-650x415.jpg,6.922975437310452_122.09661913349612
https://www.equatorinitiative.org/2020/04/24/solution11347/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-1.940278_29.873888
https://www.equatorinitiative.org/2020/04/24/solution11074/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.946527_-1.023194
https://www.equatorinitiative.org/2020/04/24/solution11140/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-14.235004_-51.92528
https://www.equatorinitiative.org/2020/04/24/solution11339/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,15.552727_48.516388
https://www.equatorinitiative.org/2020/04/24/solution11445/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,12.984305_-61.287228
https://www.equatorinitiative.org/2017/06/15/sustainable-livelihood-trainings-to-increase-economic-opportunities-for-people-living-near-high-conservation-areas/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/8f9b2d1c82d610793d04fcc234e86efb-Chelsea-Call-ASRI-Clinic-650x415.jpg,-1.2482286142815702_109.96266429325408
https://www.equatorinitiative.org/2017/06/05/sustainable-natural-resources-regeneration/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/88da70542b1a6e731dbb8fd82ae3f550-earth-dams-650x415.jpg,-17.82127420023187_31.004939109573343
https://www.equatorinitiative.org/2017/06/20/sustainable-tourism-for-conservation-and-socio-economic-development/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/70e67e7c4940742bfd37b8ea2741d385-Linnette-Wilks-shares-with-UWI-MSc-students-650x415.jpg,18.01675144838516_-76.79685494470522
https://www.equatorinitiative.org/2020/04/24/solution11364/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-1.940278_29.873888
https://www.equatorinitiative.org/2017/06/09/sustaining-matses-traditional-medicine-and-self-sufficiency-through-indigenous-led-rainforest-medicinal-agroforestry/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/26796dcd221d950f458118cf92df1979-shaman-and-apprentice-650x415.jpg,-11.078579392371651_-75.5394702182312
https://www.equatorinitiative.org/2017/07/05/sustentabilidade/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/70cf442dea6992c4cc92dda83f5d3210-14908222_1771572603098732_9188702481787600204_n-650x415.jpg,-11.4454443_-61.45018219999997
https://www.equatorinitiative.org/2017/06/29/sylviculture-associee-au-maraichage-et-la-valorisation-de-la-biodiversite/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/3329636351_f4b6d7f48a_o-650x415.jpg,10.8733058_0.20102329999997437
https://www.equatorinitiative.org/2017/06/23/systeme-dirrigation-solaire-pour-renforcer-la-production-agricole-de-facon-durable-et-un-environnement-sain/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/7a40abb7bddd4d3753194c903c854907-Pompe-solaire-24-volts-650x415.jpg,19.3789666_-71.831932
https://www.equatorinitiative.org/2020/04/24/solution11416/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.425554_150.550812
https://www.equatorinitiative.org/2020/04/24/solution11403/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-6.369028_34.888822
https://www.equatorinitiative.org/2017/06/14/tara-bandu-and-participatory-land-use-planning/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/unnamed-file-6-650x415.jpg,-8.554468575225282_125.56064689391792
https://www.equatorinitiative.org/2020/04/24/solution10983/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-21.236736_-159.777671
https://www.equatorinitiative.org/2017/06/19/tea-management-sub-committee/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/6cf2259a1ef1c72527ba794665d56f89-Tea-garden-650x415.jpg,28.327551651012016_84.25677438668595
https://www.equatorinitiative.org/2020/04/24/solution11030/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2020/04/24/solution10996/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2017/06/13/terrestrial-protection-and-restoration-campaign-in-babeldaob-by-erosion-control-ladies/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/2886a3a6c5511e01cad19112df2c7a03-Erosion-Control-650x415.jpg,7.341163888473085_134.4776719019219
https://www.equatorinitiative.org/2017/08/04/thateng-integrated-organic-farm/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/5a04cc83253f1fe3d4c850aa3b233e1d-Goat-raising-as-part-of-integrated-farming-650x415.jpg,17.9700622_102.57364050000001
https://www.equatorinitiative.org/2017/08/04/the-doi-tung-development-project-dtdp/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/fba1dcd30d856a837bf12c3fe30b0543-Doitung-Coffee-Harvest-650x415.jpg,13.723644_100.55099280000002
https://www.equatorinitiative.org/2017/07/31/the-borneo-fellowship-climate-change-action/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/33f419d50635720b9c55652325fd9fb8-CCYC-650x415.jpg,-0.02574_109.34321699999998
https://www.equatorinitiative.org/2020/04/24/solution11421/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-22.328474_24.684866
https://www.equatorinitiative.org/2020/04/24/solution11462/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-1.831239_-78.183406
https://www.equatorinitiative.org/2017/06/19/the-community-awareness-and-recall-of-traditional-system-of-livelihood-governance-and-inhabitation/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/8682907909_2ba54f1ed9_k-650x415.jpg,23.28582773671145_85.30602465033189
https://www.equatorinitiative.org/2020/04/24/solution11384/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.873054_80.771797
https://www.equatorinitiative.org/2017/06/21/the-initiative-has-helped-to-ban-suppliers-of-unwholesome-fish/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/7425583292_ad20475209_k-650x415.jpg,5.105511451903016_-1.3421434331352202
https://www.equatorinitiative.org/2017/06/07/the-initiative-has-provided-training-of-indigeneous-farmers-provide-improved-seeds-provide-small-ruminants-veterinary-services-and-poultry-rearing-project/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/16271403512_c877ca0c90_k-650x415.jpg,8.4852171_-13.2374413
https://www.equatorinitiative.org/2017/06/05/the-kalpavalli-programme-and-the-kalpavalli-conservation-area/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/7bb6377926b0743785760b129360bfd1-2-650x415.png,14.62566394501247_77.61988456598817
https://www.equatorinitiative.org/2017/06/22/the-kuruwitu-locally-managed-marine-area-a-means-to-protect-marine-habitats-whilst-enhancing-the-livelihoods-of-local-people/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/26b1b03e727779bfdd5d2ec99123986a-KCWA-Womens-Group-650x415.jpg,-1.333096822203724_36.74849210555726
https://www.equatorinitiative.org/2020/04/24/solution11352/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,28.394857_84.124008
https://www.equatorinitiative.org/2017/06/15/the-name-of-the-sulution-is-called-managing-polluted-stormwater-through-low-impact-development-lid-approach/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/6817736830_87023117ff_k-650x415.jpg,4.815778510215616_7.049683267459159
https://www.equatorinitiative.org/2017/06/05/the-nubian-vault-better-building-in-burkina-faso/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/1a2728602d3f69704242b2831c66b8fd-AVN-Photo1-650x415.jpg,12.289872301311759_-1.5430213847809
https://www.equatorinitiative.org/2020/04/24/solution10997/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,41.377491_64.585262
https://www.equatorinitiative.org/2017/06/14/the-pasture-of-green-forest-of-wild-honey-bee-conserved-from-deforestation/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/3-650x415.jpg,27.397268600640285_85.04158562943041
https://www.equatorinitiative.org/2017/06/09/the-project-is-a-solution-to-poverty-and-conservation-in-the-southern-sector-of-bwindi-impenetrable-national-park/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/16665377182_9d966b6e68_k-650x415.jpg,0.2294194181433804_32.54808331712729
https://www.equatorinitiative.org/2017/06/05/the-revitalisation-of-traditional-management-of-the-admiralty-cuscus/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/8073771160_5828d13142_k-650x415.jpg,-2.0321869373779036_147.27855620237733
https://www.equatorinitiative.org/2020/04/24/solution11013/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,1.373333_32.290275
https://www.equatorinitiative.org/2020/04/24/solution11353/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2017/08/02/the-transformation-of-unwanted-forest-residues-to-valuable-renewable-energy-source-to-replace-fossil-fuel-in-brick-industries-is-an-innovation/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/ba05e91a64007098fc576ae0d9010938-Awareness-and-capacity-builidng-of-forest-users-on-charcoal-prodcution-in-a-selected-community-forest-650x415.jpg,27.6725614_85.31839760000003
https://www.equatorinitiative.org/2020/04/24/solution11455/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,15.783471_-90.230759
https://www.equatorinitiative.org/2017/08/03/the-water-project/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/8a2102a5ea12a3cdadf1b0d73c0fcd9a-water-1-650x415.jpg,0.09999999999999999_-76.866667
https://www.equatorinitiative.org/2017/06/07/to-be-a-leader-in-creating-sustainable-model-for-integrated-rural-development-plantation-and-reverse-migration-by-insuring-peoples-participation/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/228c46315b2e5f3e769c273d186330af-ambavali-Cement-Bund-650x415.jpg,18.54209783116064_73.83601558873283
https://www.equatorinitiative.org/2017/06/14/to-improve-the-food-and-income-security-at-household-level-using-techniques-that-ensure-the-eco-system-is-maintained/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/33-650x415.jpg,-16.801935388925177_27.003881755078055
https://www.equatorinitiative.org/2020/04/24/solution11064/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,9.30769_2.315834
https://www.equatorinitiative.org/2017/07/07/toma-de-decision-colectiva-para-la-resiliencia/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/2e30a38d6e047a4ee769bde482eda6c7-Grupal-Ek-Balam-650x415.jpg,20.8899168_-88.135694
https://www.equatorinitiative.org/2017/06/27/ton-idee-compte/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/984c7dec3c92f4ab62d76ff95f23b0e0-IMG_20161031_120215-650x415.jpg,5.3357595_-4.02042890000007
https://www.equatorinitiative.org/2017/07/10/trabajo-apicola/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/77d48dcfacd2de56ea2aeaaf0da72b95-IMG-20170302-WA0041-650x415.jpg,-23.442503_-58.443831999999986
https://www.equatorinitiative.org/2017/06/07/traditional-bio-cultural-diversity-and-regenerating-local-natural-resources-for-livelihood/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/20497274994_89b43f2083_k-650x415.jpg,27.7172453_85.3239605
https://www.equatorinitiative.org/2017/06/20/traditional-ecological-knowledge-land-management-and-climate-change-a-comprehensive-approach-to-land-management-and-conservation-in-the-japu-community-territory/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/00-2-650x415.jpg,-11.852310658584354_-77.135513328125
https://www.equatorinitiative.org/2017/06/07/training-of-community-park-guards-environmental-promotors/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/27941136401_1ee36e721c_k-650x415.jpg,-2.9016685347203395_-78.99701599451214
https://www.equatorinitiative.org/2017/06/22/training-workshops/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/0a6d0bc86872ef8d6868042deb2a6c41-uwi-training-session-in-press-650x415.jpg,13.1132219_-59.598808899999995
https://www.equatorinitiative.org/2017/06/27/transfert-de-gestion-des-ressources-naturelles/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/6292390761_c2171f7a3c_o-650x415.jpg,-18.9175489_47.548107200000004
https://www.equatorinitiative.org/2017/06/27/transformation-de-la-jacinthe-deau-en-compost-et-objets-darts/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/52e57f8aa81b86b0ccf30db44bec5fe9-P7160091-650x415.jpg,9.711813752535356_1.665178372749324
https://www.equatorinitiative.org/2017/06/19/tree-planting/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/1edb3d94c2086648a1c1a46799b5c13c-POPOF-John-in-tree-nursery-650x415.jpg,-2.512366011141573_28.848323442991614
https://www.equatorinitiative.org/2017/06/06/trees-planting/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/5535149466_41a1c93cc4_b-650x415.jpg,9.418947750693556_-0.8750599134277763
https://www.equatorinitiative.org/2020/04/24/solution11361/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,20.593684_78.96288
https://www.equatorinitiative.org/2020/04/24/solution11430/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,23.684994_90.356331
https://www.equatorinitiative.org/2020/04/24/solution11442/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,21.913965_95.956223
https://www.equatorinitiative.org/2017/07/10/turismo-rural-comunitario-2/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/918c1ad1ebb60db3cc5eb1b2ca8ed583-PhotoGrid_1478793508818-650x415.jpg,-3.7482253_-73.2461343
https://www.equatorinitiative.org/2017/07/07/turismo-rural-comunitario/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/e6f2f6d975469dc9f25dbb14031c7044-capacitación-comunitaria-en-turismo-rural-650x415.jpg,-34.61820113600996_-58.3517329357544
https://www.equatorinitiative.org/2017/07/11/turismo-rural-en-las-lomas-de-lucumo/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/8cb0aa56b12e37e5bc2c19163ae20afc-IMG_4701-650x415.jpg,-9.189967_-75.015152
https://www.equatorinitiative.org/2017/06/21/turning-organic-waste-into-compost-and-fertilizer/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/000000000-650x415.jpg,-21.21996399999999_-159.7369707847946
https://www.equatorinitiative.org/2017/06/23/tutengeneze-briki-juu-ya-kulinda-mazingira-yetu-fabriquons-des-briques-pour-proteger-notre-environnement/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/3194444466_046a9741f4_b-650x415.jpg,-1.684131_29.23349529999996
https://www.equatorinitiative.org/2020/04/24/solution11000/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,7.369722_12.354722
https://www.equatorinitiative.org/2020/04/24/solution11240/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,23.634501_-102.552784
https://www.equatorinitiative.org/2017/06/29/un-foyer-ameliore-pour-chaque-femme/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/89e319ea1f3a8d58e36ec40c6dddb494-DSC01509-650x415.jpg,12.5869183_-7.94461739999997
https://www.equatorinitiative.org/2020/04/24/solution11176/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,33.886917_9.537499
https://www.equatorinitiative.org/2020/04/24/solution11195/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,33.886917_9.537499
https://www.equatorinitiative.org/2017/06/07/urban-forestry/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/0000000000000000000000000000-650x415.jpg,18.556236193814_73.88214958378899
https://www.equatorinitiative.org/2017/06/20/use-of-traditional-modes-of-transport/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/9691c97410201f616ae98ce238200958-Donkey-Cart-650x415.jpg,-33.91957844870101_18.410987577679407
https://www.equatorinitiative.org/2017/06/20/used-fallow-land-in-pa-landscape-area/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/11b7ad065a7b2a6abd5a883a86aea7ac-Fish-Culture-through-CPG-Involvement-1-650x415.jpg,22.359915661659713_92.07994635581963
https://www.equatorinitiative.org/2017/06/09/using-culture-as-a-community-tourism-tool-to-conserve-nature/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/5546290775_a4040f46ea_b-650x415.jpg,0.3502643535233262_32.604320039881145
https://www.equatorinitiative.org/2017/08/04/using-livestock-guarding-dogs-to-protect-livestock-from-predation/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/6622f1f97f884403315253899ca29b1f-lady-farmer-with-CCB-LSGDs-650x415.jpg,-24.6282079_25.92314710000005
https://www.equatorinitiative.org/2017/07/07/uso-sostenible-de-recursos-naturales-y-generacion-de-empleos-locales/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/75c012793762ecfb61aaf1a62932a70c-IMG_0774-650x415.jpg,17.064948922345877_-96.72554790674587
https://www.equatorinitiative.org/2017/06/29/utiliser-une-ferme-agroecologique-ouverte-pour-influencer-les-pratiques-agricoles-du-territoire-de-la-vallee-du-sitatunga/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/a4d1f9851349ce856d8837a901edc417-chantier-compostage-avec-club-nature-Kpanroun-650x415.jpg,6.4493962210733935_2.3455105820007702
https://www.equatorinitiative.org/2020/04/24/solution10985/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-16.578193_179.414413
https://www.equatorinitiative.org/2017/07/14/valorar-nuestro-conocimiento-local-y-tradicional-de-los-animales-del-bosque-y-nuestra-alimentacion/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/aaeb11e5c446740afa7e99c7758be01f-DSC00569-650x415.jpg,4.570868_-74.29733299999998
https://www.equatorinitiative.org/2017/06/21/value-addition-creation-of-organic-bio-stimulants-for-the-agriculture-industry-using-sargassum-seaweed-which-has-an-environmental-economic-and-social-impact-in-a-poor-region-of-saint-lucia/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/17b26786a52ae17b52111f09bf713823-FINAL-PRODUCT-650x415.jpg,14.010557016046745_-60.98847721058962
https://www.equatorinitiative.org/2017/06/22/vergers-ecologiques-de-tayap/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/e51e76829cc1e0016507ee77f179af03-Plantation-arbres-jeunes-650x415.jpg,3.822682799999994_10.916706669311452
https://www.equatorinitiative.org/2020/04/24/solution11163/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,18.971187_-72.285215
https://www.equatorinitiative.org/2020/04/24/solution10986/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,23.684994_90.356331
https://www.equatorinitiative.org/2017/07/12/vinculacion-educativa-a-nivel-comunitario-para-la-conservacion/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/facdf2bd35a211509db848ce4e93c66b-refo-650x415.png,17.952450456790878_-96.15984764169463
https://www.equatorinitiative.org/2020/04/24/solution11101/,https://www.equatorinitiative.org/wp-content/uploads/2020/04/5555-650x415.jpg,-4.038333_21.758664
https://www.equatorinitiative.org/2017/07/10/vivienda-digna-y-sustentable/,https://www.equatorinitiative.org/wp-content/uploads/2017/07/e098f5e2818844b6e192ec346c52887b-Energías-renovables-650x415.jpg,19.4218526_-99.23777580000001
https://www.equatorinitiative.org/2017/06/05/wasteland-development-for-ecological-balance-and-engendering-sustainable-rural-livelihood-resources/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/5103636919_15161ea0e6_b-650x415.jpg,28.472474549769228_76.9905894108399
https://www.equatorinitiative.org/2017/06/13/water-conservation-save-girl-child-tree-plantation/,https://www.equatorinitiative.org/wp-content/uploads/2017/06/e3ff11f4ca710843aecc332b83df690b-13996226_1254469394603806_8656356511647195999_o-650x415.jpg,25.055882411254213_73.88949395952454
https://www.equatorinitiative.org/2017/08/04/water-harvesting-conservation-and-sustainable-use/,https://www.equatorinitiative.org/wp-content/uploads/2017/08/bee360874e7f9e66d25dc85cfbc6dad4-Produce-from-the-plots-650x415.jpg,-18.9757714_32.650351
